PO Created By,PO Create Date,PO Number,Month,Turn around in Days,P Grp,Date order Captured,User order Captured,BOT/MANUAL/SERVICE PROVIDER
MM-BATCH,2025-08-06,8000079383,August 2025,0,A14,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079384,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-07,8000079389,August 2025,0,N03,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-07,8000079390,August 2025,0,N03,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT3,2025-08-07,8000079394,August 2025,0,N03,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-07,8000079395,August 2025,0,N03,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT3,2025-08-07,8000079400,August 2025,0,N03,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-07,8000079401,August 2025,0,N03,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-07,8000079402,August 2025,0,N03,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079403,August 2025,0,N03,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079406,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079408,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079409,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079413,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079416,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079418,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079419,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079423,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079426,August 2025,0,A14,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079427,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079429,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079432,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079433,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079434,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079438,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079439,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079441,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079445,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079446,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079449,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079450,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-05,8000079257,August 2025,0,N03,2025-08-05,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-05,8000079260,August 2025,0,N03,2025-08-05,PR2PO-ACK2,BOT
PR2PO_BOT3,2025-08-05,8000079259,August 2025,0,N03,2025-08-05,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-05,8000079263,August 2025,0,N03,2025-08-05,PR2PO-ACK2,BOT
PR2PO_BOT3,2025-08-05,8000079270,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
MM-BATCH,2025-08-05,8000079282,August 2025,0,W05,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079287,August 2025,0,N03,2025-08-06,PR2PO-ACK2,BOT
PR2PO_BOT3,2025-08-05,8000079265,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
MM-BATCH,2025-08-05,8000079269,August 2025,0,G05,2025-08-05,,SERVICE PROVIDER
MM-BATCH,2025-08-05,8000079277,August 2025,0,A14,2025-08-05,PR2PO-ACK2,BOT
MM-BATCH,2025-08-05,8000079279,August 2025,0,A14,2025-08-06,,SERVICE PROVIDER
MM-BATCH,2025-08-06,8000079308,August 2025,0,G05,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-05,8000079281,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079284,August 2025,0,N03,2025-08-06,PR2PO-ACK2,BOT
PR2PO_BOT3,2025-08-06,8000079286,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079291,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079295,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079298,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079292,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079293,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079314,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079322,August 2025,0,N03,2025-08-06,PR2PO-ACK2,BOT
PR2PO_BOT3,2025-08-06,8000079296,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
MM-BATCH,2025-08-06,8000079309,August 2025,0,G05,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079297,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079300,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
MM-BATCH,2025-08-06,8000079305,August 2025,0,G05,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079316,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
MM-BATCH,2025-08-06,8000079330,August 2025,0,G05,2025-08-06,PR2PO-ACK2,BOT
PR2PO_BOT3,2025-08-06,8000079301,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079302,August 2025,0,N03,2025-08-06,PR2PO-ACK2,BOT
MM-BATCH,2025-08-06,8000079307,August 2025,0,G05,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079304,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
MM-BATCH,2025-08-06,8000079312,August 2025,0,N03,2025-08-06,PR2PO-ACK2,BOT
PR2PO_BOT3,2025-08-06,8000079315,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
MM-BATCH,2025-08-06,8000079319,August 2025,0,A14,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079323,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
MM-BATCH,2025-08-06,8000079321,August 2025,0,A14,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079324,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079325,August 2025,0,N03,2025-08-06,PR2PO-ACK2,BOT
PR2PO_BOT3,2025-08-06,8000079326,August 2025,0,N03,2025-08-06,PR2PO-ACK2,BOT
MM-BATCH,2025-08-06,8000079349,August 2025,0,A14,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079386,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
MM-BATCH,2025-08-06,8000079353,August 2025,0,A14,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT2,2025-08-06,8000079355,August 2025,0,A14,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT2,2025-08-06,8000079357,August 2025,0,A14,2025-08-06,PR2PO-ACK2,BOT
MM-BATCH,2025-08-06,8000079365,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079431,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079436,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079448,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-06,8000079367,August 2025,0,G05,2025-08-06,PR2PO-ACK2,BOT
PR2PO_BOT3,2025-08-06,8000079369,August 2025,0,N03,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079379,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079387,August 2025,0,N03,2025-08-06,PR2PO-ACK2,BOT
PR2PO_BOT3,2025-08-06,8000079370,August 2025,0,N03,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT3,2025-08-06,8000079372,August 2025,0,N03,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079373,August 2025,0,N03,2025-08-06,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-06,8000079385,August 2025,0,N03,2025-08-06,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079407,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-06,8000079388,August 2025,0,G05,2025-08-11,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-07,8000079391,August 2025,0,N03,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT3,2025-08-07,8000079392,August 2025,0,N03,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-07,8000079396,August 2025,0,N03,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-07,8000079399,August 2025,0,N03,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-07,8000079393,August 2025,0,N03,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-07,8000079397,August 2025,0,N03,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT3,2025-08-07,8000079398,August 2025,0,N03,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079405,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079404,August 2025,0,A14,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079420,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079422,August 2025,0,W05,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079424,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079410,August 2025,0,N03,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079411,August 2025,0,N03,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079412,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079417,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079414,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079415,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079421,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079425,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079437,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079442,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079443,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079444,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079428,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079430,August 2025,0,A14,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079435,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079440,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079447,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079452,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079453,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079454,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079457,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079458,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079459,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079460,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079461,August 2025,0,W05,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079462,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079463,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079465,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079466,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079467,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079469,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079471,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079472,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079473,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079474,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079476,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079477,August 2025,0,W05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079478,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079479,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079480,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079481,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079483,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079484,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079486,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079487,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079489,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079490,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079492,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079493,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079495,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079498,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079499,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079500,August 2025,0,G05,2025-08-11,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079502,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079505,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079509,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079515,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079451,August 2025,0,A14,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079455,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
MM-BATCH,2025-08-07,8000079456,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079464,August 2025,0,G05,2025-08-07,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-07,8000079468,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079470,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079485,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079475,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079501,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-07,8000079488,August 2025,0,G05,2025-08-07,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079491,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079497,August 2025,0,A14,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079494,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079508,August 2025,0,G05,2025-08-10,,SERVICE PROVIDER
MM-BATCH,2025-08-07,8000079496,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079503,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079504,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079506,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079507,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079512,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079513,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079516,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079517,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079518,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079519,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079520,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079522,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079529,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079530,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079531,August 2025,0,A14,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079532,August 2025,0,A14,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079534,August 2025,0,A14,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079537,August 2025,0,N03,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079538,August 2025,0,N03,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079540,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079541,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079546,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079548,August 2025,0,A14,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079549,August 2025,0,A14,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079556,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079559,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079560,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079561,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079564,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079565,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079567,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079568,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079569,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079573,August 2025,0,G05,2025-08-10,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079574,August 2025,0,A14,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079577,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079579,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079581,August 2025,0,A14,2025-08-11,PR2PO-ACK2,BOT
MM-BATCH,2025-08-08,8000079583,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079588,August 2025,0,G05,2025-08-11,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079591,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079592,August 2025,0,G05,2025-08-11,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079593,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079595,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079598,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079607,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079608,August 2025,0,A14,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079616,August 2025,0,G05,2025-08-12,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079510,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079511,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079514,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079524,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079521,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079523,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079558,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079563,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079525,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079526,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079528,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079542,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079533,August 2025,0,A14,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079536,August 2025,0,N03,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079535,August 2025,0,A14,2025-08-10,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079550,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079539,August 2025,0,N03,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079543,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079576,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079605,August 2025,0,G05,2025-08-11,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079612,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079615,August 2025,0,G05,2025-08-12,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079544,August 2025,0,G05,2025-08-11,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079545,August 2025,0,A14,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079547,August 2025,0,A14,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079551,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079552,August 2025,0,A14,2025-08-10,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079553,August 2025,0,A14,2025-08-10,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079554,August 2025,0,A14,2025-08-12,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079555,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079557,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079562,August 2025,0,G05,2025-08-10,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079566,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079570,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079572,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079594,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079609,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079571,August 2025,0,G05,2025-08-11,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079575,August 2025,0,G05,2025-08-11,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079584,August 2025,0,G05,2025-08-11,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079585,August 2025,0,W05,2025-08-11,PR2PO-ACK2,BOT
MM-BATCH,2025-08-08,8000079586,August 2025,0,W05,2025-08-08,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-08,8000079611,August 2025,0,G05,2025-08-08,,SERVICE PROVIDER
MM-BATCH,2025-08-08,8000079587,August 2025,0,A14,2025-08-08,,SERVICE PROVIDER
